fishNum,species,PC1,PC2,PC3
LT001,lakeTrout,4.688391329263185,4.918633260466265,-0.1742470052592046
LT001,lakeTrout,2.5310836109254797,6.217686430663066,0.8761106062525079
LT001,lakeTrout,1.4299337153236495,9.686933468066512,4.1086859706906855
LT001,lakeTrout,11.345671242817273,6.990294726768945,1.3250302977049357
LT001,lakeTrout,17.573703851003334,1.8361378302663809,0.7974100371734872
LT001,lakeTrout,1.216401429324188,4.14755997449168,0.7548378326115244
LT001,lakeTrout,-2.843735567305102,5.99060082429519,1.893371258017946
LT001,lakeTrout,0.7613230652290954,8.15793685546839,2.034901559989939
LT001,lakeTrout,3.026320421451228,10.372284081184144,2.289171692554357
LT001,lakeTrout,-0.2974714425322129,11.578926560254772,3.053752233794641
LT001,lakeTrout,-4.441439677017546,12.385253658951461,1.652127993545404
LT001,lakeTrout,-2.360698643560365,9.555993567441147,2.0237837180398786
LT001,lakeTrout,4.077578236031049,7.147046719864112,0.6289835842905723
LT001,lakeTrout,6.694897853897443,6.121513323952037,3.797398450329046
LT001,lakeTrout,18.79807035083485,-0.44712176000555237,1.442294860434594
LT001,lakeTrout,0.04890303932988882,14.799339333351679,1.927056416648015
LT001,lakeTrout,-0.03229282072768758,15.848300600053655,2.982215446974642
LT001,lakeTrout,-1.2720626189804927,10.245857461551553,-2.0485475168450815
LT001,lakeTrout,4.165462910539146,-3.5595991848233552,-0.446539908377778
LT001,lakeTrout,5.8825804330441205,3.599426090694873,-0.537082371547996
LT001,lakeTrout,1.0012095040200988,10.08729834801534,-2.298213330881387
LT001,lakeTrout,3.526754909279273,11.432823914059997,-0.05744545379319449
LT001,lakeTrout,8.996808990692085,4.615807994756635,-0.006910178943053444
LT001,lakeTrout,7.711077157712055,8.339665353342017,1.1329757342926234
LT001,lakeTrout,25.107711263603097,4.836075239260807,0.47092700677082233
LT001,lakeTrout,-0.6792607482517643,3.211738648767052,3.583914293248358
LT001,lakeTrout,-3.4796030605443864,0.1476770093342068,8.517947728950245
LT001,lakeTrout,-2.3178035109062662,4.978037441466483,7.544010707037959
LT001,lakeTrout,-1.2994852105578478,4.376044500398045,4.741362417669457
LT001,lakeTrout,-0.918829301598054,0.22495675042481023,1.025851285614392
LT001,lakeTrout,-22.07499825341386,9.629050756132951,-2.421524631550878
LT001,lakeTrout,-16.802851810882117,7.3406786158150865,-3.55713091057144
LT001,lakeTrout,-12.93625760648931,3.575806642108011,1.2866552683099075
LT001,lakeTrout,-3.4529968875583172,-4.913110184798439,2.4348814798190106
LT001,lakeTrout,-5.577194719918026,5.04490936810592,2.6537538888384455
LT001,lakeTrout,-6.303705042554637,10.886917597608193,2.7368814660249976
